T00723;27/12/2023;06:29:52;392535
T00723;27/12/2023;15:42:48;392924
T00723;28/12/2023;06:46:20;393527
T00723;28/12/2023;15:42:50;393756
T00726;27/12/2023;06:40:51;392637
T00726;27/12/2023;15:58:58;393065
T00726;28/12/2023;06:29:16;393375
T00726;28/12/2023;15:45:02;393803
T00727;27/12/2023;08:11:39;392724
T00727;27/12/2023;18:00:44;393187
T00729;27/12/2023;06:52:13;392689
T00729;27/12/2023;16:09:08;393076
T00729;28/12/2023;06:59:06;393558
T00729;28/12/2023;16:25:59;393876
T00766;27/12/2023;06:32:23;392557
T00766;27/12/2023;15:45:11;392978
T00766;28/12/2023;06:35:30;393425
T00766;28/12/2023;15:43:54;393780
T00777;27/12/2023;05:47:10;392447
T00777;27/12/2023;14:31:18;392774
T00777;28/12/2023;05:56:09;393298
T00777;28/12/2023;14:38:40;393640
T00779;27/12/2023;06:33:45;392572
T00779;27/12/2023;15:42:39;392920
T00779;27/12/2023;15:42:41;392921
T00784;27/12/2023;06:39:36;392616
T00784;27/12/2023;17:05:58;393136
T00784;28/12/2023;06:34:46;393416
T00784;28/12/2023;17:14:50;393941
T00785;27/12/2023;06:24:34;392511
T00785;27/12/2023;06:34:05;392578
T00785;27/12/2023;15:48:04;393017
T00785;28/12/2023;06:26:43;393356
T00785;28/12/2023;15:45:54;393818
T00787;27/12/2023;06:43:27;392658
T00787;27/12/2023;15:58:03;393057
T00787;28/12/2023;06:44:59;393512
T00787;28/12/2023;15:52:26;393861
T00797;27/12/2023;06:26:34;392522
T00797;27/12/2023;15:43:39;392944
T00797;28/12/2023;06:29:03;393370
T00797;28/12/2023;15:43:28;393771
T00805;27/12/2023;06:25:15;392518
T00805;27/12/2023;15:47:46;392861
T00808;27/12/2023;10:25:49;392746
T00808;27/12/2023;15:44:32;392963
T00808;28/12/2023;06:48:25;393541
T00808;28/12/2023;15:45:09;393805
T00822;27/12/2023;06:40:47;392636
T00822;27/12/2023;15:44:07;392955
T00822;28/12/2023;06:41:32;393480
T00822;28/12/2023;15:44:24;393792
T00832;27/12/2023;06:41:30;392640
T00832;27/12/2023;15:42:43;392922
T00832;28/12/2023;06:42:56;393490
T00832;28/12/2023;15:43:01;393761
T00846;27/12/2023;06:39:59;392625
T00846;27/12/2023;15:43:11;392931
T00846;28/12/2023;06:38:19;393449
T00846;28/12/2023;15:43:37;393775
T00851;27/12/2023;06:29:25;392532
T00851;27/12/2023;16:45:33;393099
T00851;28/12/2023;06:34:54;393419
T00851;28/12/2023;16:43:52;393897
T00854;27/12/2023;06:43:15;392653
T00854;27/12/2023;06:43:16;392654
T00854;27/12/2023;17:04:05;393128
T00854;28/12/2023;06:42:53;393489
T00854;28/12/2023;17:03:31;393928
T00861;27/12/2023;06:25:12;392517
T00861;27/12/2023;15:45:08;392977
T00861;28/12/2023;06:30:00;393378
T00861;28/12/2023;06:30:01;393379
T00861;28/12/2023;15:47:35;393837
T00868;27/12/2023;06:32:38;392563
T00868;27/12/2023;15:43:44;392946
T00868;28/12/2023;06:26:34;393354
T00868;28/12/2023;15:42:46;393754
T00869;27/12/2023;06:36:10;392594
T00869;27/12/2023;15:43:36;392943
T00869;28/12/2023;06:33:29;393405
T00869;28/12/2023;15:43:11;393764
T00869;28/12/2023;15:43:12;393765
T00870;27/12/2023;06:32:57;392566
T00870;27/12/2023;17:43:34;393165
T00870;28/12/2023;06:38:34;393452
T00870;28/12/2023;17:44:22;393957
T00873;28/12/2023;15:26:52;393697
T00875;27/12/2023;06:15:53;392482
T00875;27/12/2023;06:15:54;392483
T00875;27/12/2023;17:46:36;393181
T00875;28/12/2023;06:17:51;393334
T00875;28/12/2023;17:48:50;393973
T00876;27/12/2023;06:39:45;392619
T00876;27/12/2023;17:44:15;393171
T00876;28/12/2023;06:46:47;393531
T00876;28/12/2023;17:45:31;393960
T00883;27/12/2023;06:44:47;392669
T00883;27/12/2023;15:47:55;393014
T00883;28/12/2023;06:44:51;393508
T00883;28/12/2023;15:50:28;393850
T00885;27/12/2023;05:01:15;392438
T00885;27/12/2023;18:06:04;393190
T00885;28/12/2023;05:01:38;393286
T00885;28/12/2023;17:36:54;393947
T00888;27/12/2023;06:39:53;392622
T00888;27/12/2023;14:28:35;392770
T00888;28/12/2023;06:40:26;393471
T00888;28/12/2023;06:41:23;393477
T00888;28/12/2023;14:29:21;393624
T00889;27/12/2023;06:22:01;392501
T00889;27/12/2023;16:45:57;393109
T00889;27/12/2023;16:47:33;393116
T00889;28/12/2023;06:27:22;393363
T00889;28/12/2023;16:48:55;393906
T00893;27/12/2023;06:34:24;392585
T00893;27/12/2023;15:42:36;392918
T00893;28/12/2023;06:42:03;393486
T00893;28/12/2023;15:42:43;393752
T00895;27/12/2023;06:42:39;392647
T00895;27/12/2023;14:31:57;392777
T00895;28/12/2023;06:41:06;393474
T00895;28/12/2023;14:32:31;393636
T00895;28/12/2023;14:32:32;393637
T00897;27/12/2023;06:42:36;392646
T00897;27/12/2023;15:44:25;392961
T00897;28/12/2023;06:42:59;393491
T00897;28/12/2023;15:43:31;393772
T00898;27/12/2023;06:34:17;392583
T00898;27/12/2023;15:44:04;392954
T00898;28/12/2023;06:39:25;393461
T00898;28/12/2023;15:43:07;393763
T00904;27/12/2023;06:37:24;392600
T00904;27/12/2023;15:43:53;392951
T00904;28/12/2023;06:47:50;393534
T00904;28/12/2023;15:43:40;393776
T00905;27/12/2023;06:10:57;392466
T00905;27/12/2023;15:43:42;392945
T00905;28/12/2023;06:22:57;393340
T00905;28/12/2023;15:43:24;393770
T00907;27/12/2023;06:27:42;392526
T00907;27/12/2023;16:45:44;393105
T00907;28/12/2023;06:30:14;393382
T00907;28/12/2023;16:46:04;393900
T00911;27/12/2023;06:31:04;392545
T00911;27/12/2023;17:46:34;393180
T00911;28/12/2023;06:30:46;393385
T00911;28/12/2023;17:46:27;393964
T00916;27/12/2023;06:30:31;392542
T00916;27/12/2023;16:45:53;393108
T00916;28/12/2023;06:32:52;393399
T00916;28/12/2023;16:49:38;393909
T00917;27/12/2023;06:25:01;392514
T00917;27/12/2023;15:43:32;392941
T00917;28/12/2023;06:38:11;393446
T00917;28/12/2023;15:44:07;393787
T00918;27/12/2023;05:57:26;392450
T00918;27/12/2023;17:46:19;393177
T00918;28/12/2023;06:15:37;393318
T00918;28/12/2023;17:46:32;393967
T00919;27/12/2023;06:32:02;392554
T00919;27/12/2023;15:43:33;392942
T00919;28/12/2023;06:37:20;393440
T00919;28/12/2023;15:42:45;393753
T00922;27/12/2023;08:51:02;392738
T00922;28/12/2023;08:49:44;393592
T00922;28/12/2023;17:59:52;393976
T00927;27/12/2023;06:15:27;392479
T00927;27/12/2023;17:44:37;393174
T00927;28/12/2023;06:16:46;393327
T00927;28/12/2023;17:43:28;393950
T00930;27/12/2023;06:33:03;392569
T00930;27/12/2023;15:50:13;393026
T00930;28/12/2023;06:41:56;393483
T00930;28/12/2023;15:49:02;393843
T00935;28/12/2023;15:15:49;393646
T00963;27/12/2023;06:30:28;392540
T00963;28/12/2023;06:37:29;393443
T00963;28/12/2023;15:42:40;393750
T00966;27/12/2023;06:27:48;392528
T00966;27/12/2023;15:42:35;392917
T00966;28/12/2023;06:23:22;393344
T00966;28/12/2023;15:42:58;393759
T00972;27/12/2023;06:44:19;392661
T00972;27/12/2023;15:48:49;393020
T00972;28/12/2023;06:35:35;393426
T00972;28/12/2023;15:49:05;393844
T01015;27/12/2023;06:27:52;392529
T01015;27/12/2023;15:42:46;392923
T01015;28/12/2023;06:23:19;393343
T01015;28/12/2023;15:42:52;393757
T01018;27/12/2023;06:44:28;392665
T01018;27/12/2023;15:42:20;392911
T01018;28/12/2023;06:53:06;393547
T01018;28/12/2023;15:42:25;393742
T01019;28/12/2023;06:33:34;393408
T01019;28/12/2023;15:42:54;393758
T01020;27/12/2023;06:25:17;392519
T01020;27/12/2023;16:47:19;393113
T01020;28/12/2023;06:17:05;393330
T01020;28/12/2023;16:49:45;393912
T01024;27/12/2023;06:31:17;392548
T01024;27/12/2023;15:44:39;392967
T01024;28/12/2023;06:33:38;393409
T01024;28/12/2023;15:44:38;393797
T01044;27/12/2023;06:11:35;392469
T01044;27/12/2023;15:52:28;393046
T01044;28/12/2023;05:50:54;393292
T01046;27/12/2023;06:38:03;392607
T01046;27/12/2023;15:45:42;392993
T01046;28/12/2023;06:35:20;393422
T01046;28/12/2023;15:46:30;393825
T01054;27/12/2023;06:00:10;392459
T01054;27/12/2023;15:44:52;392971
T01054;28/12/2023;06:05:08;393308
T01054;28/12/2023;15:46:46;393828
T01056;27/12/2023;05:59:51;392456
T01056;27/12/2023;15:44:57;392972
T01056;28/12/2023;06:05:12;393309
T01056;28/12/2023;15:46:57;393831
T01068;27/12/2023;06:32:33;392561
T01068;27/12/2023;15:44:43;392968
T01068;28/12/2023;06:29:09;393372
T01068;28/12/2023;15:46:26;393824
T01078;28/12/2023;14:31:40;393627
T01089;27/12/2023;15:51:55;393035
T01089;27/12/2023;23:56:01;393196
T01089;28/12/2023;15:46:10;393821
T01090;27/12/2023;06:52:19;392692
T01090;27/12/2023;16:11:51;393079
T01090;28/12/2023;06:57:36;393550
T01090;28/12/2023;16:30:43;393882
T01091;27/12/2023;08:20:03;392727
T01091;27/12/2023;17:04:45;393132
T01091;28/12/2023;07:55:09;393570
T01091;28/12/2023;17:03:34;393929
T01092;27/12/2023;07:53:07;392715
T01092;27/12/2023;16:56:50;393125
T01092;28/12/2023;07:55:31;393574
T01092;28/12/2023;16:54:18;393915
T01093;27/12/2023;07:41:37;392709
T01093;28/12/2023;07:25:16;393567
T01093;28/12/2023;16:29:50;393879
T01096;27/12/2023;06:34:48;392588
T01096;27/12/2023;15:52:12;393042
T01096;28/12/2023;06:35:48;393429
T01096;28/12/2023;17:02:59;393921
T01103;27/12/2023;15:44:30;392962
T01103;28/12/2023;15:44:36;393796
T01113;27/12/2023;06:12:06;392472
T01113;27/12/2023;16:44:53;393091
T01113;28/12/2023;06:27:07;393359
T01113;28/12/2023;16:43:03;393894
T01116;27/12/2023;06:05:21;392463
T01116;27/12/2023;15:49:07;393023
T01116;28/12/2023;06:08:14;393312
T01119;27/12/2023;07:15:31;392701
T01119;28/12/2023;07:15:55;393564
T01120;27/12/2023;06:40:29;392631
T01120;27/12/2023;17:04:09;393129
T01120;28/12/2023;06:37:06;393435
T01120;28/12/2023;17:09:54;393933
T01121;27/12/2023;06:05:17;392462
T01121;27/12/2023;16:48:42;393119
T01121;28/12/2023;06:16:13;393321
T01121;28/12/2023;16:47:38;393903
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
