 T01057;13/09/2023;08:14:01
 T01057;13/09/2023;17:14:28
 T01057;13/09/2023;08:13:43
 T01057;13/09/2023;08:13:45
 T01057;13/09/2023;08:13:47
T00009;13/09/2023;05:42:04
T00009;13/09/2023;17:02:36
T00054;13/09/2023;10:01:31
T00054;13/09/2023;15:00:23
T00075;13/09/2023;07:07:23
T00075;13/09/2023;16:41:18
T00147;13/09/2023;08:51:48
T00147;13/09/2023;17:49:32
T00172;13/09/2023;06:30:35
T00172;13/09/2023;17:07:52
T00183;13/09/2023;06:22:53
T00183;13/09/2023;17:21:45
T00222;13/09/2023;06:54:24
T00222;13/09/2023;16:57:53
T00252;13/09/2023;08:19:28
T00252;13/09/2023;18:23:03
T00253;13/09/2023;07:04:53
T00253;13/09/2023;16:00:04
T00266;13/09/2023;06:24:21
T00266;13/09/2023;15:45:51
T00386;13/09/2023;06:06:34
T00386;13/09/2023;15:10:46
T00390;13/09/2023;06:17:25
T00390;13/09/2023;16:42:08
T00391;13/09/2023;07:26:16
T00391;13/09/2023;16:51:30
T00452;13/09/2023;06:38:59
T00452;13/09/2023;15:48:41
T00455;13/09/2023;06:43:36
T00455;13/09/2023;15:48:51
T00468;13/09/2023;06:17:17
T00468;13/09/2023;15:42:58
T00478;13/09/2023;06:28:32
T00478;13/09/2023;15:48:40
T00484;13/09/2023;06:42:17
T00484;13/09/2023;17:20:20
T00486;13/09/2023;07:15:57
T00486;13/09/2023;16:18:47
T00492;13/09/2023;06:49:10
T00492;13/09/2023;15:44:58
T00497;13/09/2023;09:42:08
T00497;13/09/2023;16:42:56
T00501;13/09/2023;06:27:53
T00501;13/09/2023;15:44:06
T00508;13/09/2023;06:39:02
T00508;13/09/2023;15:48:35
T00529;13/09/2023;06:26:50
T00529;13/09/2023;15:43:27
T00540;13/09/2023;06:39:49
T00540;13/09/2023;15:44:48
T00552;13/09/2023;06:16:59
T00552;13/09/2023;17:11:05
T00557;13/09/2023;05:54:10
T00557;13/09/2023;15:48:30
T00559;13/09/2023;06:48:16
T00559;13/09/2023;15:42:34
T00561;13/09/2023;06:22:48
T00561;13/09/2023;15:47:49
T00567;13/09/2023;06:51:58
T00567;13/09/2023;15:42:59
T00590;13/09/2023;06:39:22
T00590;13/09/2023;15:43:43
T00596;13/09/2023;06:30:23
T00596;13/09/2023;14:30:39
T00597;13/09/2023;06:49:30
T00597;13/09/2023;15:42:43
T00602;13/09/2023;06:37:58
T00606;13/09/2023;06:44:15
T00606;13/09/2023;15:44:27
T00613;13/09/2023;06:30:26
T00613;13/09/2023;15:42:52
T00615;13/09/2023;06:42:50
T00615;13/09/2023;15:45:20
T00628;13/09/2023;06:09:22
T00628;13/09/2023;15:44:02
T00630;13/09/2023;06:23:24
T00630;13/09/2023;15:41:52
T00641;13/09/2023;06:31:58
T00641;13/09/2023;15:42:49
T00649;13/09/2023;06:09:18
T00649;13/09/2023;15:45:23
T00653;13/09/2023;06:39:47
T00653;13/09/2023;15:41:39
T00655;13/09/2023;06:38:34
T00655;13/09/2023;15:42:41
T00698;13/09/2023;06:31:56
T00698;13/09/2023;15:46:17
T00699;13/09/2023;06:57:12
T00699;13/09/2023;15:45:02
T00709;13/09/2023;05:53:55
T00709;13/09/2023;16:09:04
T00721;13/09/2023;06:35:21
T00721;13/09/2023;15:42:39
T00722;13/09/2023;06:34:56
T00722;13/09/2023;15:46:33
T00727;13/09/2023;08:14:15
T00727;13/09/2023;16:10:33
T00729;13/09/2023;06:54:49
T00729;13/09/2023;16:13:53
T00730;13/09/2023;06:36:48
T00730;13/09/2023;15:43:23
T00742;13/09/2023;06:34:05
T00742;13/09/2023;15:43:09
T00766;13/09/2023;06:24:18
T00766;13/09/2023;15:43:12
T00777;13/09/2023;06:30:57
T00777;13/09/2023;15:55:41
T00779;13/09/2023;06:25:44
T00779;13/09/2023;15:45:17
T00784;13/09/2023;06:37:39
T00784;13/09/2023;17:07:46
T00785;13/09/2023;06:24:35
T00785;13/09/2023;15:51:41
T00797;13/09/2023;06:30:15
T00797;13/09/2023;15:42:55
T00802;13/09/2023;06:38:30
T00802;13/09/2023;15:46:21
T00805;13/09/2023;06:16:31
T00805;13/09/2023;15:43:05
T00805;13/09/2023;17:20:08
T00805;13/09/2023;06:16:26
T00805;13/09/2023;06:16:28
T00808;13/09/2023;06:41:08
T00808;13/09/2023;15:46:27
T00822;13/09/2023;06:48:20
T00822;13/09/2023;15:45:39
T00823;13/09/2023;06:48:23
T00823;13/09/2023;15:46:05
T00832;13/09/2023;06:43:03
T00832;13/09/2023;15:51:43
T00846;13/09/2023;06:34:09
T00846;13/09/2023;15:42:46
T00848;13/09/2023;05:36:15
T00848;13/09/2023;17:31:53
T00851;13/09/2023;06:36:53
T00851;13/09/2023;15:44:04
T00854;13/09/2023;06:36:29
T00854;13/09/2023;15:45:05
T00861;13/09/2023;06:28:17
T00861;13/09/2023;15:51:28
T00864;13/09/2023;06:20:53
T00864;13/09/2023;15:43:39
T00867;13/09/2023;06:28:26
T00867;13/09/2023;15:50:01
T00869;13/09/2023;06:28:35
T00869;13/09/2023;11:59:08
T00870;13/09/2023;06:30:20
T00870;13/09/2023;15:43:52
T00881;13/09/2023;06:40:32
T00881;13/09/2023;15:44:20
T00883;13/09/2023;06:44:04
T00883;13/09/2023;15:44:53
T00884;13/09/2023;06:43:51
T00884;13/09/2023;15:46:01
T00889;13/09/2023;06:22:29
T00889;13/09/2023;15:45:33
