T01030;30/09/2024;15:54:55
T00557;30/09/2024;15:55:26
T00647;30/09/2024;15:56:23
T01115;30/09/2024;15:56:26
T01115;30/09/2024;15:56:28
T00832;30/09/2024;15:57:46
T01145;30/09/2024;15:57:56
T01145;30/09/2024;15:58:03
T01070;30/09/2024;15:59:44
T00253;30/09/2024;16:00:52
T01135;30/09/2024;16:03:47
T01231;30/09/2024;16:08:09
T00726;30/09/2024;16:10:54
T00727;30/09/2024;16:20:42
T01042;30/09/2024;16:20:49
T01408;30/09/2024;16:24:12
T01409;30/09/2024;16:24:16
T01090;30/09/2024;16:26:53
T00391;30/09/2024;16:36:25
T00966;30/09/2024;16:36:28
T00390;30/09/2024;16:38:45
T00729;30/09/2024;16:45:47
T01040;30/09/2024;16:47:52
T00075;30/09/2024;16:51:58
T00709;30/09/2024;16:58:52
T01093;30/09/2024;17:07:30
T01057;30/09/2024;17:09:58
T01386;30/09/2024;17:10:21
T01158;30/09/2024;17:14:56
T00222;30/09/2024;17:14:58
T00009;30/09/2024;17:24:28
T00484;30/09/2024;18:02:20
T01119;30/09/2024;18:37:05
T00252;30/09/2024;18:37:45
T01089;30/09/2024;17:53:31
NULL;30/09/2024;14:05:27
NULL;30/09/2024;14:05:32
T00546;30/09/2024;15:48:54
T00546;30/09/2024;15:48:55
T00733;30/09/2024;15:48:58
T00733;30/09/2024;15:48:59
NULL;30/09/2024;15:49:17
NULL;30/09/2024;15:49:24
NULL;30/09/2024;15:49:27
NULL;30/09/2024;15:49:38
NULL;30/09/2024;15:49:43
NULL;30/09/2024;15:49:45
NULL;30/09/2024;15:49:48
NULL;30/09/2024;15:49:55
NULL;30/09/2024;15:50:07
NULL;30/09/2024;15:50:16
NULL;30/09/2024;15:50:28
NULL;30/09/2024;15:50:32
NULL;30/09/2024;15:50:38
NULL;30/09/2024;15:50:42
NULL;30/09/2024;15:50:46
NULL;30/09/2024;15:50:48
NULL;30/09/2024;15:51:03
NULL;30/09/2024;15:51:42
NULL;30/09/2024;15:52:44
T00647;30/09/2024;15:56:14
T00647;30/09/2024;15:56:18
NULL;30/09/2024;16:59:25
T00552;01/10/2024;05:14:40
T01196;01/10/2024;05:22:31
