 T01057;19/09/2023;07:38:27
 T01057;19/09/2023;17:09:42
T00009;19/09/2023;05:45:40
T00009;19/09/2023;16:30:33
T00054;19/09/2023;09:27:39
T00054;19/09/2023;15:22:03
T00075;19/09/2023;07:09:33
T00075;19/09/2023;16:59:03
T00147;19/09/2023;08:32:41
T00147;19/09/2023;17:05:30
T00172;19/09/2023;06:36:25
T00172;19/09/2023;16:32:47
T00183;19/09/2023;06:23:54
T00183;19/09/2023;16:53:27
T00222;19/09/2023;07:26:16
T00222;19/09/2023;17:30:33
T00252;19/09/2023;08:13:32
T00252;19/09/2023;17:53:44
T00253;19/09/2023;06:54:13
T00253;19/09/2023;16:06:42
T00266;19/09/2023;06:30:16
T00266;19/09/2023;15:44:22
T00390;19/09/2023;06:07:59
T00390;19/09/2023;16:29:37
T00391;19/09/2023;07:16:39
T00391;19/09/2023;16:36:26
T00452;19/09/2023;06:38:11
T00452;19/09/2023;15:48:59
T00455;19/09/2023;06:46:26
T00455;19/09/2023;15:46:06
T00468;19/09/2023;06:38:58
T00468;19/09/2023;15:43:57
T00470;19/09/2023;06:33:36
T00470;19/09/2023;14:31:20
T00478;19/09/2023;06:25:46
T00478;19/09/2023;15:45:14
T00484;19/09/2023;06:45:42
T00484;19/09/2023;16:36:38
T00486;19/09/2023;07:31:54
T00486;19/09/2023;16:26:27
T00487;19/09/2023;06:41:34
T00487;19/09/2023;15:45:12
T00492;19/09/2023;06:34:14
T00492;19/09/2023;15:50:09
T00497;19/09/2023;06:56:01
T00497;19/09/2023;16:33:28
T00501;19/09/2023;06:14:46
T00501;19/09/2023;15:46:54
T00501;19/09/2023;06:14:40
T00508;19/09/2023;06:38:13
T00508;19/09/2023;15:48:20
T00529;19/09/2023;06:27:36
T00529;19/09/2023;15:44:44
T00532;19/09/2023;06:42:51
T00532;19/09/2023;15:44:42
T00534;19/09/2023;06:38:28
T00534;19/09/2023;15:50:42
T00540;19/09/2023;06:36:43
T00540;19/09/2023;15:49:42
T00540;19/09/2023;15:49:44
T00552;19/09/2023;06:14:56
T00552;19/09/2023;17:09:36
T00557;19/09/2023;05:48:53
T00557;19/09/2023;15:49:18
T00559;19/09/2023;06:44:27
T00559;19/09/2023;15:43:08
T00561;19/09/2023;06:20:18
T00561;19/09/2023;15:48:57
T00567;19/09/2023;06:44:46
T00567;19/09/2023;15:43:10
T00590;19/09/2023;06:32:04
T00590;19/09/2023;15:44:31
T00596;19/09/2023;06:21:05
T00596;19/09/2023;14:33:00
T00597;19/09/2023;06:40:06
T00597;19/09/2023;15:43:12
T00602;19/09/2023;06:37:59
T00602;19/09/2023;15:44:24
T00606;19/09/2023;06:42:24
T00606;19/09/2023;15:43:45
T00613;19/09/2023;06:31:55
T00613;19/09/2023;15:45:03
T00615;19/09/2023;06:36:06
T00615;19/09/2023;15:45:17
T00628;19/09/2023;06:13:15
T00628;19/09/2023;15:45:25
T00641;19/09/2023;06:36:39
T00641;19/09/2023;15:50:05
T00647;19/09/2023;06:28:13
T00647;19/09/2023;15:45:27
T00649;19/09/2023;06:05:31
T00649;19/09/2023;15:46:57
T00653;19/09/2023;06:41:18
T00653;19/09/2023;15:43:02
T00655;19/09/2023;06:38:41
T00655;19/09/2023;15:43:53
T00674;19/09/2023;06:31:06
T00674;19/09/2023;06:31:07
T00674;19/09/2023;14:32:47
T00698;19/09/2023;06:31:36
T00698;19/09/2023;15:45:44
T00699;19/09/2023;06:36:13
T00699;19/09/2023;15:44:07
T00709;19/09/2023;06:05:27
T00709;19/09/2023;15:54:46
T00721;19/09/2023;06:42:16
T00721;19/09/2023;14:36:42
T00722;19/09/2023;06:42:47
T00722;19/09/2023;15:44:39
T00722;19/09/2023;15:44:40
T00723;19/09/2023;06:39:00
T00723;19/09/2023;15:43:23
T00726;19/09/2023;06:35:11
T00726;19/09/2023;06:35:12
T00726;19/09/2023;16:04:40
T00727;19/09/2023;08:02:02
T00727;19/09/2023;16:01:08
T00730;19/09/2023;06:48:09
T00730;19/09/2023;15:43:00
T00733;19/09/2023;06:28:43
T00733;19/09/2023;15:43:03
T00766;19/09/2023;06:35:01
T00766;19/09/2023;15:43:28
T00777;19/09/2023;06:55:36
T00777;19/09/2023;16:00:11
T00779;19/09/2023;06:24:01
T00779;19/09/2023;15:45:35
T00785;19/09/2023;06:35:08
T00785;19/09/2023;16:05:20
T00787;19/09/2023;06:41:39
T00787;19/09/2023;15:51:02
T00797;19/09/2023;06:31:52
T00797;19/09/2023;15:45:01
T00805;19/09/2023;06:24:20
T00805;19/09/2023;16:35:26
T00808;19/09/2023;06:36:10
T00808;19/09/2023;15:44:29
T00822;19/09/2023;06:42:20
T00822;19/09/2023;15:47:22
T00823;19/09/2023;06:42:18
T00823;19/09/2023;15:47:25
T00831;19/09/2023;06:43:20
T00831;19/09/2023;16:04:44
T00831;19/09/2023;16:26:42
T00832;19/09/2023;06:43:16
T00832;19/09/2023;15:45:31
T00848;19/09/2023;05:30:15
T00848;19/09/2023;05:30:16
T00848;19/09/2023;17:28:37
T00848;19/09/2023;17:28:39
T00849;19/09/2023;06:53:36
T00849;19/09/2023;15:45:06
T00851;19/09/2023;06:28:34
T00851;19/09/2023;15:44:02
T00854;19/09/2023;06:42:27
T00854;19/09/2023;15:44:49
T00861;19/09/2023;06:32:29
T00861;19/09/2023;15:46:21
T00864;19/09/2023;06:31:09
T00864;19/09/2023;15:43:25
T00867;19/09/2023;06:12:50
T00867;19/09/2023;15:46:38
T00868;19/09/2023;06:46:31
T00868;19/09/2023;15:43:36
T00869;19/09/2023;06:33:09
T00869;19/09/2023;15:45:08
T00870;19/09/2023;06:26:09
T00870;19/09/2023;15:45:57
T00876;19/09/2023;06:38:34
T00876;19/09/2023;15:50:19
T00881;19/09/2023;06:42:37
T00881;19/09/2023;15:46:40
T00883;19/09/2023;06:40:18
T00883;19/09/2023;15:48:03
T00884;19/09/2023;06:32:52
T00884;19/09/2023;15:48:49
T00885;19/09/2023;05:12:13
T00885;19/09/2023;17:40:44
T00889;19/09/2023;06:28:03
T00889;19/09/2023;15:47:06
T00893;19/09/2023;06:24:45
T00893;19/09/2023;15:46:30
T00898;19/09/2023;06:33:12
T00898;19/09/2023;15:44:46
T00904;19/09/2023;06:13:52
T00904;19/09/2023;15:45:20
T00905;19/09/2023;06:23:04
T00905;19/09/2023;15:48:56
T00907;19/09/2023;06:29:54
T00907;19/09/2023;15:45:29
T00912;19/09/2023;06:27:34
T00912;19/09/2023;15:44:11
T00916;19/09/2023;06:32:46
T00916;19/09/2023;15:44:00
T00918;19/09/2023;06:09:15
T00918;19/09/2023;15:44:13
T00919;19/09/2023;06:28:47
T00919;19/09/2023;15:43:55
T00922;19/09/2023;08:47:49
T00922;19/09/2023;18:01:33
T00927;19/09/2023;06:27:32
T00927;19/09/2023;15:44:17
T00928;19/09/2023;06:45:26
T00928;19/09/2023;15:45:48
T00930;19/09/2023;06:26:14
T00930;19/09/2023;15:46:00
T00931;19/09/2023;06:22:20
T00931;19/09/2023;15:44:58
T00936;19/09/2023;06:38:25
T00936;19/09/2023;15:47:00
T00963;19/09/2023;06:38:22
T00963;19/09/2023;15:43:30
T00966;19/09/2023;06:16:01
T00966;19/09/2023;15:43:32
T00972;19/09/2023;06:32:48
T00972;19/09/2023;15:46:02
T00976;19/09/2023;06:38:40
T00976;19/09/2023;15:46:47
T01012;19/09/2023;06:46:51
T01012;19/09/2023;16:24:06
T01015;19/09/2023;06:32:20
T01015;19/09/2023;15:43:39
