 T01057;15/05/2025;07:12:32
T00009;15/05/2025;06:12:43
T00075;15/05/2025;07:18:07
T00183;15/05/2025;05:52:56
T00222;15/05/2025;07:53:50
T00252;15/05/2025;07:55:29
T00253;15/05/2025;06:54:04
T00390;15/05/2025;05:33:35
T00391;15/05/2025;07:03:13
T00452;15/05/2025;06:36:37
T00468;15/05/2025;06:38:23
T00478;15/05/2025;06:30:17
T00478;15/05/2025;06:31:08
T00484;15/05/2025;08:13:11
T00486;15/05/2025;06:45:16
T00487;15/05/2025;06:36:31
T00501;15/05/2025;06:39:04
T00508;15/05/2025;06:36:40
T00532;15/05/2025;06:47:40
T00534;15/05/2025;07:06:11
T00557;15/05/2025;05:29:16
T00590;15/05/2025;06:44:32
T00590;15/05/2025;06:44:33
T00597;15/05/2025;09:38:36
T00602;15/05/2025;06:39:13
T00649;15/05/2025;06:05:11
T00698;15/05/2025;06:51:51
T00709;15/05/2025;05:54:33
T00723;15/05/2025;06:36:18
T00727;15/05/2025;08:07:02
T00729;15/05/2025;06:44:10
T00787;15/05/2025;06:45:19
T00797;15/05/2025;06:34:16
T00822;15/05/2025;06:49:02
T00823;15/05/2025;06:49:05
T00846;15/05/2025;06:50:09
T00851;15/05/2025;06:42:24
T00864;15/05/2025;06:35:06
T00867;15/05/2025;06:39:06
T00868;15/05/2025;06:45:57
T00869;15/05/2025;06:35:36
T00870;15/05/2025;06:45:36
T00883;15/05/2025;06:49:44
T00888;15/05/2025;06:48:38
T00895;15/05/2025;06:52:16
T00898;15/05/2025;06:36:45
T00904;15/05/2025;06:31:36
T00904;15/05/2025;06:32:25
T00907;15/05/2025;06:20:53
T00947;15/05/2025;06:41:37
T00976;15/05/2025;06:34:11
T00976;15/05/2025;06:35:46
T00978;15/05/2025;06:41:04
T01089;15/05/2025;08:02:49
T01090;15/05/2025;07:35:29
T01093;15/05/2025;07:41:32
T01120;15/05/2025;06:43:14
T01135;15/05/2025;06:45:41
T01155;15/05/2025;06:31:59
T01158;15/05/2025;06:59:33
T01196;15/05/2025;17:25:29
T01231;15/05/2025;06:31:26
T01386;15/05/2025;06:45:27
T01411;15/05/2025;07:04:46
T01412;15/05/2025;08:05:53
T01413;15/05/2025;07:09:37
