 T01057;03/10/2023;07:17:59;357372
 T01057;03/10/2023;17:24:53;357681
T00009;03/10/2023;05:43:53;357131
T00009;03/10/2023;16:48:39;357640
T00054;03/10/2023;07:51:55;357385
T00054;03/10/2023;15:44:45;357476
T00075;03/10/2023;06:56:07;357353
T00075;03/10/2023;16:17:55;357576
T00147;03/10/2023;06:34:16;357241
T00147;03/10/2023;17:49:41;357718
T00172;03/10/2023;06:35:42;357258
T00172;03/10/2023;16:45:20;357620
T00183;03/10/2023;06:02:02;357137
T00183;03/10/2023;16:48:50;357643
T00222;03/10/2023;07:54:08;357391
T00222;03/10/2023;17:04:18;357668
T00252;03/10/2023;17:25:19;357684
T00253;03/10/2023;07:02:32;357359
T00253;03/10/2023;16:18:23;357579
T00266;03/10/2023;06:23:08;357177
T00266;03/10/2023;15:44:21;357468
T00386;03/10/2023;06:03:42;357140
T00386;03/10/2023;15:08:05;357425
T00390;03/10/2023;06:23:58;357180
T00390;03/10/2023;16:03:21;357550
T00391;03/10/2023;07:25:33;357375
T00391;03/10/2023;16:34:56;357608
T00452;03/10/2023;06:33:36;357235
T00452;03/10/2023;15:48:57;357523
T00452;03/10/2023;15:49:59;357526
T00452;03/10/2023;15:50:00;357527
T00455;03/10/2023;09:42:22;357402
T00455;03/10/2023;16:56:44;357652
T00468;03/10/2023;06:21:49;357171
T00468;03/10/2023;15:43:05;357437
T00470;03/10/2023;06:38:43;357280
T00470;03/10/2023;14:29:51;357411
T00478;03/10/2023;06:18:44;357162
T00478;03/10/2023;16:19:16;357582
T00484;03/10/2023;07:30:22;357378
T00484;03/10/2023;16:53:22;357649
T00486;03/10/2023;07:13:28;357369
T00486;03/10/2023;16:29:02;357591
T00487;03/10/2023;06:47:45;357333
T00487;03/10/2023;15:47:21;357515
T00492;03/10/2023;06:24:24;357183
T00492;03/10/2023;15:54:33;357544
T00497;03/10/2023;06:54:02;357350
T00497;03/10/2023;16:38:11;357611
T00501;03/10/2023;06:21:06;357165
T00501;03/10/2023;15:44:54;357479
T00508;03/10/2023;06:33:39;357236
T00508;03/10/2023;15:57:46;357547
T00529;03/10/2023;06:30:07;357220
T00529;03/10/2023;15:43:53;357457
T00532;03/10/2023;06:47:55;357336
T00532;03/10/2023;15:43:40;357452
T00534;03/10/2023;06:45:32;357327
T00534;03/10/2023;17:39:02;357706
T00534;03/10/2023;17:38:45;357700
T00539;03/10/2023;06:45:01;357324
T00539;03/10/2023;07:05:01;357365
T00540;03/10/2023;06:38:17;357271
T00540;03/10/2023;15:51:06;357538
T00546;03/10/2023;06:40:39;357293
T00546;03/10/2023;15:43:08;357438
T00552;03/10/2023;06:07:52;357147
T00552;03/10/2023;17:47:30;357712
T00557;03/10/2023;05:41:25;357128
T00557;03/10/2023;15:47:04;357509
T00559;03/10/2023;06:41:09;357297
T00559;03/10/2023;15:43:11;357439
T00561;03/10/2023;06:33:31;357233
T00561;03/10/2023;16:47:26;357637
T00567;03/10/2023;06:39:38;357289
T00567;03/10/2023;15:48:31;357518
T00596;03/10/2023;06:25:41;357192
T00596;03/10/2023;14:33:21;357417
T00602;03/10/2023;06:29:09;357209
T00602;03/10/2023;15:43:45;357454
T00606;03/10/2023;06:44:24;357315
T00606;03/10/2023;06:44:25;357316
T00606;03/10/2023;15:45:51;357496
T00613;03/10/2023;06:29:00;357206
T00613;03/10/2023;16:46:34;357628
T00630;03/10/2023;06:14:08;357154
T00630;03/10/2023;15:42:58;357434
T00641;03/10/2023;06:26:03;357195
T00641;03/10/2023;15:43:21;357443
T00647;03/10/2023;06:36:57;357262
