T00561;02/10/2023;15:43:46;356965
T00567;02/10/2023;06:47:46;356791
T00567;02/10/2023;15:43:55;356969
T00596;02/10/2023;06:27:15;356673
T00596;02/10/2023;14:32:48;356900
T00602;02/10/2023;06:26:37;356667
T00602;02/10/2023;15:43:43;356964
T00606;02/10/2023;06:41:46;356752
T00606;02/10/2023;15:43:39;356963
T00613;02/10/2023;06:45:03;356777
T00613;02/10/2023;15:44:30;356981
T00630;02/10/2023;06:16:27;356620
T00630;02/10/2023;15:43:02;356947
T00641;02/10/2023;06:31:20;356696
T00641;02/10/2023;15:43:10;356950
T00647;02/10/2023;06:26:10;356659
T00647;02/10/2023;15:23:21;356909
T00649;02/10/2023;06:16:41;356623
T00649;02/10/2023;15:44:57;356993
T00653;02/10/2023;06:39:38;356736
T00653;02/10/2023;15:42:52;356943
T00655;02/10/2023;06:31:58;356700
T00655;02/10/2023;15:43:15;356952
T00674;02/10/2023;06:23:54;356645
T00674;02/10/2023;14:32:54;356903
T00698;02/10/2023;06:45:17;356781
T00698;02/10/2023;15:44:40;356986
T00699;02/10/2023;06:41:10;356745
T00699;02/10/2023;15:44:00;356971
T00709;02/10/2023;06:02:37;356611
T00709;02/10/2023;15:57:01;357017
T00722;02/10/2023;06:48:08;356794
T00722;02/10/2023;15:24:40;356915
T00722;02/10/2023;15:24:41;356916
T00723;02/10/2023;06:38:30;356722
T00723;02/10/2023;15:43:19;356954
T00726;02/10/2023;06:47:21;356788
T00726;02/10/2023;15:27:17;356933
T00727;02/10/2023;08:03:02;356836
T00727;02/10/2023;15:52:01;357014
T00729;02/10/2023;07:30:08;356815
T00729;02/10/2023;16:18:50;357052
T00730;02/10/2023;06:31:55;356699
T00730;02/10/2023;15:42:49;356942
T00733;02/10/2023;06:20:45;356631
T00733;02/10/2023;15:42:59;356945
T00766;02/10/2023;06:30:48;356687
T00766;02/10/2023;15:43:34;356960
T00779;02/10/2023;06:32:13;356703
T00779;02/10/2023;15:26:13;356927
T00781;02/10/2023;06:44:55;356773
T00781;02/10/2023;15:43:28;356957
T00784;02/10/2023;06:40:53;356742
T00784;02/10/2023;17:09:52;357086
T00785;02/10/2023;06:36:13;356715
T00785;02/10/2023;15:57:25;357023
T00787;02/10/2023;06:42:33;356766
T00787;02/10/2023;15:44:08;356973
T00797;02/10/2023;06:27:09;356670
T00797;02/10/2023;15:44:26;356979
T00802;02/10/2023;06:39:54;356739
T00802;02/10/2023;15:28:14;356936
T00805;02/10/2023;06:26:23;356664
T00805;02/10/2023;16:12:58;357048
T00808;02/10/2023;06:38:49;356725
T00808;02/10/2023;15:26:05;356924
T00831;02/10/2023;06:44:00;356769
T00831;02/10/2023;15:26:00;356922
T00832;02/10/2023;06:42:29;356765
T00832;02/10/2023;15:57:15;357020
T00846;02/10/2023;06:42:15;356758
T00846;02/10/2023;15:43:12;356951
T00848;02/10/2023;17:53:31;357098
T00848;02/10/2023;17:53:32;357099
T00851;02/10/2023;06:29:42;356683
T00851;02/10/2023;15:43:23;356956
T00854;02/10/2023;06:19:42;356628
T00854;02/10/2023;15:44:13;356975
T00861;02/10/2023;06:33:04;356706
T00861;02/10/2023;15:29:09;356939
T00867;02/10/2023;06:30:53;356689
T00867;02/10/2023;15:25:11;356919
T00870;02/10/2023;06:21:45;356634
T00870;02/10/2023;15:44:45;356988
T00881;02/10/2023;06:45:12;356780
T00881;02/10/2023;15:44:35;356983
T00884;02/10/2023;06:34:40;356712
T00884;02/10/2023;15:45:59;357007
T00885;02/10/2023;17:45:17;357095
T00889;02/10/2023;06:33:45;356709
T00889;02/10/2023;15:45:02;356995
T00904;02/10/2023;06:25:02;356650
T00904;02/10/2023;15:44:38;356985
T00905;02/10/2023;06:39:13;356728
T00905;02/10/2023;15:43:49;356966
T00907;02/10/2023;06:23:00;356642
T00907;02/10/2023;15:44:59;356994
T00922;02/10/2023;08:48:52;356851
T00922;02/10/2023;18:07:58;357102
T00927;02/10/2023;06:26:14;356660
T00927;02/10/2023;15:44:11;356974
T00931;02/10/2023;06:25:21;356656
T00931;02/10/2023;15:44:47;356989
T00936;02/10/2023;07:02:20;356806
T00936;02/10/2023;15:45:10;357000
T00944;02/10/2023;06:39:36;356735
T00944;02/10/2023;14:31:22;356893
T00950;02/10/2023;12:01:07;356887
T00950;02/10/2023;15:43:51;356967
T00976;02/10/2023;06:39:28;356731
T00976;02/10/2023;15:44:33;356982
T01012;02/10/2023;06:28:48;356679
T01012;02/10/2023;16:09:54;357038
T01015;02/10/2023;06:22:03;356638
T01015;02/10/2023;15:43:21;356955
T01019;02/10/2023;06:22:06;356639
T01019;02/10/2023;15:43:01;356946
T01041;02/10/2023;06:41:15;356748
T01089;02/10/2023;08:21:21;356845
T01089;02/10/2023;17:00:46;357076
T01090;02/10/2023;06:59:21;356802
T01090;02/10/2023;16:06:38;357035
T01091;02/10/2023;08:00:34;356830
T01091;02/10/2023;17:02:23;357079
