 T01057;04/10/2023;08:04:48;358041
 T01057;04/10/2023;17:29:47;358277
T00009;04/10/2023;05:32:24;357765
T00009;04/10/2023;17:00:03;358248
T00054;04/10/2023;07:36:40;358025
T00075;04/10/2023;07:01:37;358015
T00075;04/10/2023;16:38:56;358222
T00147;04/10/2023;06:44:40;357973
T00147;04/10/2023;18:30:32;358297
T00172;04/10/2023;06:48:12;357995
T00172;04/10/2023;16:51:35;358231
T00183;04/10/2023;06:09:13;357795
T00183;04/10/2023;17:07:06;358262
T00222;04/10/2023;07:34:26;358022
T00222;04/10/2023;17:03:30;358255
T00252;04/10/2023;08:13:57;358050
T00252;04/10/2023;18:02:15;358294
T00253;04/10/2023;06:56:22;358006
T00253;04/10/2023;16:02:38;358204
T00266;04/10/2023;06:31:19;357869
T00266;04/10/2023;15:44:25;358135
T00386;04/10/2023;06:04:20;357786
T00386;04/10/2023;15:01:24;358097
T00390;04/10/2023;06:08:54;357792
T00390;04/10/2023;16:33:04;358216
T00391;04/10/2023;07:38:10;358031
T00391;04/10/2023;16:55:25;358237
T00452;04/10/2023;06:58:06;358012
T00452;04/10/2023;15:47:58;358187
T00455;04/10/2023;06:46:50;357989
T00455;04/10/2023;14:31:50;358071
T00468;04/10/2023;06:34:05;357881
T00468;04/10/2023;15:43:59;358123
T00470;04/10/2023;06:41:04;357947
T00470;04/10/2023;14:29:48;358064
T00478;04/10/2023;06:22:00;357818
T00478;04/10/2023;15:45:13;358154
T00484;04/10/2023;07:59:22;358038
T00484;04/10/2023;17:17:32;358265
T00486;04/10/2023;07:38:03;358028
T00486;04/10/2023;16:38:13;358219
T00487;04/10/2023;06:40:49;357941
T00487;04/10/2023;15:46:27;358173
T00492;04/10/2023;06:34:38;357886
T00492;04/10/2023;15:47:01;358181
T00497;04/10/2023;09:32:52;358058
T00497;04/10/2023;16:39:31;358225
T00501;04/10/2023;06:17:25;357811
T00501;04/10/2023;15:55:29;358198
T00508;04/10/2023;06:44:22;357964
T00508;04/10/2023;15:48:32;358191
T00529;04/10/2023;06:24:52;357836
T00529;04/10/2023;15:44:33;358138
T00532;04/10/2023;06:40:46;357940
T00532;04/10/2023;15:44:15;358131
T00534;04/10/2023;06:42:52;357958
T00534;04/10/2023;15:48:29;358190
T00539;04/10/2023;06:30:50;357859
T00539;04/10/2023;15:42:58;358101
T00540;04/10/2023;06:38:38;357922
T00540;04/10/2023;15:47:20;358184
T00546;04/10/2023;06:45:49;357985
T00546;04/10/2023;15:43:09;358105
T00552;04/10/2023;05:22:08;357756
T00552;04/10/2023;16:41:50;358228
T00557;04/10/2023;05:51:09;357777
T00557;04/10/2023;15:46:12;358170
T00559;04/10/2023;06:45:51;357986
